filename,cell_type
/images/BloodImage_00126.jpg,RBC
/images/BloodImage_00126.jpg,RBC
/images/BloodImage_00126.jpg,RBC
/images/BloodImage_00126.jpg,RBC
/images/BloodImage_00126.jpg,RBC
/images/BloodImage_00126.jpg,RBC
/images/BloodImage_00126.jpg,WBC
/images/BloodImage_00058.jpg,RBC
/images/BloodImage_00058.jpg,RBC
/images/BloodImage_00058.jpg,RBC
/images/BloodImage_00058.jpg,RBC
/images/BloodImage_00058.jpg,RBC
/images/BloodImage_00058.jpg,RBC
/images/BloodImage_00058.jpg,RBC
/images/BloodImage_00058.jpg,RBC
/images/BloodImage_00058.jpg,WBC
/images/BloodImage_00058.jpg,Platelets
/images/BloodImage_00237.jpg,RBC
/images/BloodImage_00237.jpg,RBC
/images/BloodImage_00237.jpg,RBC
/images/BloodImage_00237.jpg,RBC
/images/BloodImage_00237.jpg,RBC
/images/BloodImage_00237.jpg,RBC
/images/BloodImage_00237.jpg,RBC
/images/BloodImage_00237.jpg,RBC
/images/BloodImage_00237.jpg,RBC
/images/BloodImage_00237.jpg,RBC
/images/BloodImage_00237.jpg,RBC
/images/BloodImage_00237.jpg,WBC
/images/BloodImage_00050.jpg,RBC
/images/BloodImage_00050.jpg,RBC
/images/BloodImage_00050.jpg,RBC
/images/BloodImage_00050.jpg,RBC
/images/BloodImage_00050.jpg,RBC
/images/BloodImage_00050.jpg,RBC
/images/BloodImage_00050.jpg,RBC
/images/BloodImage_00050.jpg,RBC
/images/BloodImage_00050.jpg,RBC
/images/BloodImage_00050.jpg,RBC
/images/BloodImage_00050.jpg,WBC
/images/BloodImage_00226.jpg,RBC
/images/BloodImage_00226.jpg,RBC
/images/BloodImage_00226.jpg,RBC
/images/BloodImage_00226.jpg,RBC
/images/BloodImage_00226.jpg,RBC
/images/BloodImage_00226.jpg,RBC
/images/BloodImage_00226.jpg,RBC
/images/BloodImage_00226.jpg,RBC
/images/BloodImage_00226.jpg,RBC
/images/BloodImage_00226.jpg,RBC
/images/BloodImage_00226.jpg,RBC
/images/BloodImage_00226.jpg,RBC
/images/BloodImage_00226.jpg,RBC
/images/BloodImage_00226.jpg,RBC
/images/BloodImage_00226.jpg,RBC
/images/BloodImage_00226.jpg,WBC
/images/BloodImage_00226.jpg,Platelets
/images/BloodImage_00331.jpg,RBC
/images/BloodImage_00331.jpg,RBC
/images/BloodImage_00331.jpg,RBC
/images/BloodImage_00331.jpg,RBC
/images/BloodImage_00331.jpg,RBC
/images/BloodImage_00331.jpg,RBC
/images/BloodImage_00331.jpg,RBC
/images/BloodImage_00331.jpg,RBC
/images/BloodImage_00331.jpg,RBC
/images/BloodImage_00331.jpg,RBC
/images/BloodImage_00331.jpg,RBC
/images/BloodImage_00331.jpg,RBC
/images/BloodImage_00331.jpg,RBC
/images/BloodImage_00331.jpg,RBC
/images/BloodImage_00331.jpg,WBC
/images/BloodImage_00209.jpg,RBC
/images/BloodImage_00209.jpg,RBC
/images/BloodImage_00209.jpg,RBC
/images/BloodImage_00209.jpg,RBC
/images/BloodImage_00209.jpg,RBC
/images/BloodImage_00209.jpg,RBC
/images/BloodImage_00209.jpg,RBC
/images/BloodImage_00209.jpg,RBC
/images/BloodImage_00209.jpg,RBC
/images/BloodImage_00209.jpg,RBC
/images/BloodImage_00209.jpg,RBC
/images/BloodImage_00209.jpg,WBC
/images/BloodImage_00095.jpg,RBC
/images/BloodImage_00095.jpg,RBC
/images/BloodImage_00095.jpg,RBC
/images/BloodImage_00095.jpg,RBC
/images/BloodImage_00095.jpg,RBC
/images/BloodImage_00095.jpg,RBC
/images/BloodImage_00095.jpg,RBC
/images/BloodImage_00095.jpg,RBC
/images/BloodImage_00095.jpg,RBC
/images/BloodImage_00095.jpg,RBC
/images/BloodImage_00095.jpg,RBC
/images/BloodImage_00095.jpg,RBC
/images/BloodImage_00095.jpg,RBC
/images/BloodImage_00095.jpg,RBC
/images/BloodImage_00095.jpg,RBC
/images/BloodImage_00095.jpg,Platelets
/images/BloodImage_00095.jpg,WBC
/images/BloodImage_00174.jpg,RBC
/images/BloodImage_00174.jpg,RBC
/images/BloodImage_00174.jpg,RBC
/images/BloodImage_00174.jpg,RBC
/images/BloodImage_00174.jpg,RBC
/images/BloodImage_00174.jpg,RBC
/images/BloodImage_00174.jpg,RBC
/images/BloodImage_00174.jpg,RBC
/images/BloodImage_00174.jpg,RBC
/images/BloodImage_00174.jpg,RBC
/images/BloodImage_00174.jpg,RBC
/images/BloodImage_00174.jpg,RBC
/images/BloodImage_00174.jpg,RBC
/images/BloodImage_00174.jpg,WBC
/images/BloodImage_00174.jpg,Platelets
/images/BloodImage_00141.jpg,RBC
/images/BloodImage_00141.jpg,RBC
/images/BloodImage_00141.jpg,RBC
/images/BloodImage_00141.jpg,RBC
/images/BloodImage_00141.jpg,RBC
/images/BloodImage_00141.jpg,RBC
/images/BloodImage_00141.jpg,RBC
/images/BloodImage_00141.jpg,RBC
/images/BloodImage_00141.jpg,RBC
/images/BloodImage_00141.jpg,WBC
/images/BloodImage_00228.jpg,RBC
/images/BloodImage_00228.jpg,RBC
/images/BloodImage_00228.jpg,RBC
/images/BloodImage_00228.jpg,RBC
/images/BloodImage_00228.jpg,RBC
/images/BloodImage_00228.jpg,RBC
/images/BloodImage_00228.jpg,RBC
/images/BloodImage_00228.jpg,RBC
/images/BloodImage_00228.jpg,RBC
/images/BloodImage_00228.jpg,RBC
/images/BloodImage_00228.jpg,RBC
/images/BloodImage_00374.jpg,RBC
/images/BloodImage_00374.jpg,RBC
/images/BloodImage_00374.jpg,RBC
/images/BloodImage_00374.jpg,RBC
/images/BloodImage_00374.jpg,RBC
/images/BloodImage_00374.jpg,RBC
/images/BloodImage_00374.jpg,RBC
/images/BloodImage_00374.jpg,RBC
/images/BloodImage_00374.jpg,RBC
/images/BloodImage_00374.jpg,WBC
/images/BloodImage_00374.jpg,WBC
/images/BloodImage_00345.jpg,RBC
/images/BloodImage_00345.jpg,RBC
/images/BloodImage_00345.jpg,RBC
/images/BloodImage_00345.jpg,RBC
/images/BloodImage_00345.jpg,RBC
/images/BloodImage_00345.jpg,RBC
/images/BloodImage_00345.jpg,RBC
/images/BloodImage_00345.jpg,RBC
/images/BloodImage_00345.jpg,RBC
/images/BloodImage_00345.jpg,RBC
/images/BloodImage_00345.jpg,RBC
/images/BloodImage_00345.jpg,RBC
/images/BloodImage_00345.jpg,WBC
/images/BloodImage_00111.jpg,RBC
/images/BloodImage_00111.jpg,RBC
/images/BloodImage_00111.jpg,RBC
/images/BloodImage_00111.jpg,RBC
/images/BloodImage_00111.jpg,RBC
/images/BloodImage_00111.jpg,RBC
/images/BloodImage_00111.jpg,RBC
/images/BloodImage_00111.jpg,RBC
/images/BloodImage_00111.jpg,RBC
/images/BloodImage_00111.jpg,RBC
/images/BloodImage_00111.jpg,RBC
/images/BloodImage_00111.jpg,RBC
/images/BloodImage_00111.jpg,RBC
/images/BloodImage_00111.jpg,RBC
/images/BloodImage_00111.jpg,RBC
/images/BloodImage_00111.jpg,WBC
/images/BloodImage_00111.jpg,Platelets
/images/BloodImage_00168.jpg,RBC
/images/BloodImage_00168.jpg,RBC
/images/BloodImage_00168.jpg,RBC
/images/BloodImage_00168.jpg,RBC
/images/BloodImage_00168.jpg,RBC
/images/BloodImage_00168.jpg,RBC
/images/BloodImage_00168.jpg,RBC
/images/BloodImage_00168.jpg,RBC
/images/BloodImage_00168.jpg,RBC
/images/BloodImage_00168.jpg,RBC
/images/BloodImage_00168.jpg,RBC
/images/BloodImage_00168.jpg,RBC
/images/BloodImage_00168.jpg,RBC
/images/BloodImage_00168.jpg,RBC
/images/BloodImage_00168.jpg,RBC
/images/BloodImage_00168.jpg,RBC
/images/BloodImage_00168.jpg,Platelets
/images/BloodImage_00168.jpg,Platelets
/images/BloodImage_00168.jpg,WBC
/images/BloodImage_00071.jpg,RBC
/images/BloodImage_00071.jpg,RBC
/images/BloodImage_00071.jpg,RBC
/images/BloodImage_00071.jpg,RBC
/images/BloodImage_00071.jpg,RBC
/images/BloodImage_00071.jpg,RBC
/images/BloodImage_00071.jpg,RBC
/images/BloodImage_00071.jpg,RBC
/images/BloodImage_00071.jpg,WBC
/images/BloodImage_00381.jpg,RBC
/images/BloodImage_00381.jpg,RBC
/images/BloodImage_00381.jpg,RBC
/images/BloodImage_00381.jpg,RBC
/images/BloodImage_00381.jpg,RBC
/images/BloodImage_00381.jpg,RBC
/images/BloodImage_00381.jpg,RBC
/images/BloodImage_00381.jpg,RBC
/images/BloodImage_00381.jpg,RBC
/images/BloodImage_00381.jpg,RBC
/images/BloodImage_00381.jpg,RBC
/images/BloodImage_00381.jpg,RBC
/images/BloodImage_00381.jpg,RBC
/images/BloodImage_00381.jpg,RBC
/images/BloodImage_00381.jpg,RBC
/images/BloodImage_00381.jpg,WBC
/images/BloodImage_00135.jpg,RBC
/images/BloodImage_00135.jpg,RBC
/images/BloodImage_00135.jpg,RBC
/images/BloodImage_00135.jpg,RBC
/images/BloodImage_00135.jpg,RBC
/images/BloodImage_00135.jpg,RBC
/images/BloodImage_00135.jpg,RBC
/images/BloodImage_00135.jpg,RBC
/images/BloodImage_00135.jpg,Platelets
/images/BloodImage_00135.jpg,Platelets
/images/BloodImage_00135.jpg,Platelets
/images/BloodImage_00135.jpg,Platelets
/images/BloodImage_00135.jpg,RBC
/images/BloodImage_00135.jpg,RBC
/images/BloodImage_00229.jpg,RBC
/images/BloodImage_00229.jpg,RBC
/images/BloodImage_00229.jpg,RBC
/images/BloodImage_00229.jpg,RBC
/images/BloodImage_00229.jpg,RBC
/images/BloodImage_00229.jpg,RBC
/images/BloodImage_00229.jpg,RBC
/images/BloodImage_00229.jpg,RBC
/images/BloodImage_00229.jpg,RBC
/images/BloodImage_00229.jpg,RBC
/images/BloodImage_00229.jpg,Platelets
/images/BloodImage_00229.jpg,Platelets
/images/BloodImage_00229.jpg,WBC
/images/BloodImage_00200.jpg,RBC
/images/BloodImage_00200.jpg,RBC
/images/BloodImage_00200.jpg,RBC
/images/BloodImage_00200.jpg,RBC
/images/BloodImage_00200.jpg,RBC
/images/BloodImage_00200.jpg,RBC
/images/BloodImage_00200.jpg,RBC
/images/BloodImage_00200.jpg,RBC
/images/BloodImage_00200.jpg,RBC
/images/BloodImage_00200.jpg,Platelets
/images/BloodImage_00200.jpg,WBC
/images/BloodImage_00097.jpg,RBC
/images/BloodImage_00097.jpg,RBC
/images/BloodImage_00097.jpg,RBC
/images/BloodImage_00097.jpg,RBC
/images/BloodImage_00097.jpg,RBC
/images/BloodImage_00097.jpg,RBC
/images/BloodImage_00097.jpg,RBC
/images/BloodImage_00097.jpg,RBC
/images/BloodImage_00097.jpg,RBC
/images/BloodImage_00097.jpg,RBC
/images/BloodImage_00097.jpg,RBC
/images/BloodImage_00097.jpg,RBC
/images/BloodImage_00097.jpg,RBC
/images/BloodImage_00097.jpg,RBC
/images/BloodImage_00097.jpg,RBC
/images/BloodImage_00097.jpg,RBC
/images/BloodImage_00097.jpg,WBC
/images/BloodImage_00327.jpg,Platelets
/images/BloodImage_00327.jpg,Platelets
/images/BloodImage_00072.jpg,RBC
/images/BloodImage_00072.jpg,RBC
/images/BloodImage_00072.jpg,RBC
/images/BloodImage_00072.jpg,WBC
/images/BloodImage_00236.jpg,RBC
/images/BloodImage_00236.jpg,RBC
/images/BloodImage_00236.jpg,RBC
/images/BloodImage_00236.jpg,RBC
/images/BloodImage_00236.jpg,RBC
/images/BloodImage_00236.jpg,RBC
/images/BloodImage_00236.jpg,Platelets
/images/BloodImage_00236.jpg,WBC
/images/BloodImage_00236.jpg,Platelets
/images/BloodImage_00264.jpg,RBC
/images/BloodImage_00264.jpg,RBC
/images/BloodImage_00264.jpg,RBC
/images/BloodImage_00264.jpg,RBC
/images/BloodImage_00264.jpg,RBC
/images/BloodImage_00264.jpg,RBC
/images/BloodImage_00264.jpg,RBC
/images/BloodImage_00264.jpg,RBC
/images/BloodImage_00264.jpg,RBC
/images/BloodImage_00264.jpg,RBC
/images/BloodImage_00264.jpg,RBC
/images/BloodImage_00264.jpg,RBC
/images/BloodImage_00264.jpg,RBC
/images/BloodImage_00264.jpg,WBC
/images/BloodImage_00264.jpg,Platelets
/images/BloodImage_00360.jpg,RBC
/images/BloodImage_00360.jpg,RBC
/images/BloodImage_00360.jpg,RBC
/images/BloodImage_00360.jpg,RBC
/images/BloodImage_00360.jpg,RBC
/images/BloodImage_00360.jpg,RBC
/images/BloodImage_00360.jpg,RBC
/images/BloodImage_00360.jpg,RBC
/images/BloodImage_00360.jpg,RBC
/images/BloodImage_00360.jpg,RBC
/images/BloodImage_00360.jpg,RBC
/images/BloodImage_00360.jpg,WBC
/images/BloodImage_00360.jpg,Platelets
/images/BloodImage_00230.jpg,RBC
/images/BloodImage_00230.jpg,RBC
/images/BloodImage_00230.jpg,RBC
/images/BloodImage_00230.jpg,RBC
/images/BloodImage_00230.jpg,RBC
/images/BloodImage_00230.jpg,RBC
/images/BloodImage_00230.jpg,RBC
/images/BloodImage_00230.jpg,RBC
/images/BloodImage_00230.jpg,RBC
/images/BloodImage_00230.jpg,RBC
/images/BloodImage_00230.jpg,WBC
/images/BloodImage_00093.jpg,RBC
/images/BloodImage_00093.jpg,RBC
/images/BloodImage_00093.jpg,RBC
/images/BloodImage_00093.jpg,RBC
/images/BloodImage_00093.jpg,RBC
/images/BloodImage_00093.jpg,RBC
/images/BloodImage_00093.jpg,RBC
/images/BloodImage_00093.jpg,RBC
/images/BloodImage_00093.jpg,RBC
/images/BloodImage_00093.jpg,RBC
/images/BloodImage_00093.jpg,RBC
/images/BloodImage_00093.jpg,Platelets
/images/BloodImage_00093.jpg,WBC
/images/BloodImage_00031.jpg,WBC
/images/BloodImage_00031.jpg,WBC
/images/BloodImage_00031.jpg,RBC
/images/BloodImage_00031.jpg,RBC
/images/BloodImage_00031.jpg,RBC
/images/BloodImage_00031.jpg,RBC
/images/BloodImage_00031.jpg,RBC
/images/BloodImage_00031.jpg,RBC
/images/BloodImage_00031.jpg,RBC
/images/BloodImage_00031.jpg,RBC
/images/BloodImage_00031.jpg,RBC
/images/BloodImage_00031.jpg,RBC
/images/BloodImage_00031.jpg,RBC
/images/BloodImage_00031.jpg,Platelets
/images/BloodImage_00031.jpg,Platelets
/images/BloodImage_00031.jpg,Platelets
/images/BloodImage_00031.jpg,Platelets
/images/BloodImage_00031.jpg,RBC
/images/BloodImage_00031.jpg,RBC
/images/BloodImage_00031.jpg,RBC
/images/BloodImage_00031.jpg,RBC
/images/BloodImage_00031.jpg,RBC
/images/BloodImage_00031.jpg,RBC
/images/BloodImage_00031.jpg,RBC
/images/BloodImage_00017.jpg,WBC
/images/BloodImage_00017.jpg,RBC
/images/BloodImage_00017.jpg,RBC
/images/BloodImage_00017.jpg,RBC
/images/BloodImage_00017.jpg,RBC
/images/BloodImage_00017.jpg,RBC
/images/BloodImage_00017.jpg,RBC
/images/BloodImage_00017.jpg,RBC
/images/BloodImage_00017.jpg,RBC
/images/BloodImage_00017.jpg,RBC
/images/BloodImage_00017.jpg,RBC
/images/BloodImage_00017.jpg,RBC
/images/BloodImage_00017.jpg,RBC
/images/BloodImage_00017.jpg,RBC
/images/BloodImage_00017.jpg,RBC
/images/BloodImage_00017.jpg,RBC
/images/BloodImage_00017.jpg,RBC
/images/BloodImage_00017.jpg,Platelets
/images/BloodImage_00266.jpg,RBC
/images/BloodImage_00266.jpg,RBC
/images/BloodImage_00266.jpg,RBC
/images/BloodImage_00266.jpg,RBC
/images/BloodImage_00266.jpg,RBC
/images/BloodImage_00266.jpg,RBC
/images/BloodImage_00266.jpg,RBC
/images/BloodImage_00266.jpg,RBC
/images/BloodImage_00266.jpg,RBC
/images/BloodImage_00266.jpg,RBC
/images/BloodImage_00266.jpg,WBC
/images/BloodImage_00266.jpg,Platelets
/images/BloodImage_00266.jpg,RBC
/images/BloodImage_00266.jpg,RBC
/images/BloodImage_00086.jpg,WBC
/images/BloodImage_00086.jpg,Platelets
/images/BloodImage_00086.jpg,Platelets
/images/BloodImage_00086.jpg,Platelets
/images/BloodImage_00086.jpg,Platelets
/images/BloodImage_00086.jpg,RBC
/images/BloodImage_00086.jpg,RBC
/images/BloodImage_00086.jpg,RBC
/images/BloodImage_00086.jpg,RBC
/images/BloodImage_00086.jpg,RBC
/images/BloodImage_00086.jpg,RBC
/images/BloodImage_00086.jpg,RBC
/images/BloodImage_00086.jpg,RBC
/images/BloodImage_00086.jpg,RBC
/images/BloodImage_00086.jpg,RBC
/images/BloodImage_00239.jpg,RBC
/images/BloodImage_00239.jpg,RBC
/images/BloodImage_00239.jpg,RBC
/images/BloodImage_00239.jpg,RBC
/images/BloodImage_00239.jpg,RBC
/images/BloodImage_00239.jpg,RBC
/images/BloodImage_00239.jpg,RBC
/images/BloodImage_00239.jpg,RBC
/images/BloodImage_00239.jpg,RBC
/images/BloodImage_00239.jpg,RBC
/images/BloodImage_00239.jpg,RBC
/images/BloodImage_00239.jpg,WBC
/images/BloodImage_00036.jpg,WBC
/images/BloodImage_00036.jpg,RBC
/images/BloodImage_00036.jpg,RBC
/images/BloodImage_00036.jpg,RBC
/images/BloodImage_00036.jpg,RBC
/images/BloodImage_00036.jpg,RBC
/images/BloodImage_00036.jpg,RBC
/images/BloodImage_00036.jpg,RBC
/images/BloodImage_00036.jpg,RBC
/images/BloodImage_00036.jpg,RBC
/images/BloodImage_00036.jpg,RBC
/images/BloodImage_00036.jpg,RBC
/images/BloodImage_00036.jpg,RBC
/images/BloodImage_00036.jpg,RBC
/images/BloodImage_00036.jpg,RBC
/images/BloodImage_00036.jpg,RBC
/images/BloodImage_00036.jpg,Platelets
/images/BloodImage_00036.jpg,RBC
/images/BloodImage_00036.jpg,RBC
/images/BloodImage_00036.jpg,RBC
/images/BloodImage_00263.jpg,RBC
/images/BloodImage_00263.jpg,RBC
/images/BloodImage_00263.jpg,RBC
/images/BloodImage_00263.jpg,RBC
/images/BloodImage_00263.jpg,RBC
/images/BloodImage_00263.jpg,RBC
/images/BloodImage_00263.jpg,RBC
/images/BloodImage_00263.jpg,RBC
/images/BloodImage_00263.jpg,RBC
/images/BloodImage_00263.jpg,RBC
/images/BloodImage_00263.jpg,RBC
/images/BloodImage_00263.jpg,RBC
/images/BloodImage_00263.jpg,Platelets
/images/BloodImage_00263.jpg,Platelets
/images/BloodImage_00263.jpg,WBC
/images/BloodImage_00227.jpg,RBC
/images/BloodImage_00227.jpg,RBC
/images/BloodImage_00227.jpg,RBC
/images/BloodImage_00227.jpg,RBC
/images/BloodImage_00227.jpg,RBC
/images/BloodImage_00227.jpg,RBC
/images/BloodImage_00227.jpg,RBC
/images/BloodImage_00227.jpg,RBC
/images/BloodImage_00227.jpg,RBC
/images/BloodImage_00227.jpg,RBC
/images/BloodImage_00227.jpg,RBC
/images/BloodImage_00227.jpg,WBC
/images/BloodImage_00322.jpg,Platelets
/images/BloodImage_00322.jpg,Platelets
/images/BloodImage_00322.jpg,Platelets
/images/BloodImage_00322.jpg,WBC
/images/BloodImage_00120.jpg,RBC
/images/BloodImage_00120.jpg,RBC
/images/BloodImage_00120.jpg,RBC
/images/BloodImage_00120.jpg,RBC
/images/BloodImage_00120.jpg,RBC
/images/BloodImage_00120.jpg,RBC
/images/BloodImage_00120.jpg,RBC
/images/BloodImage_00120.jpg,RBC
/images/BloodImage_00120.jpg,RBC
/images/BloodImage_00120.jpg,WBC
/images/BloodImage_00205.jpg,RBC
/images/BloodImage_00205.jpg,RBC
/images/BloodImage_00205.jpg,RBC
/images/BloodImage_00205.jpg,RBC
/images/BloodImage_00205.jpg,RBC
/images/BloodImage_00205.jpg,RBC
/images/BloodImage_00205.jpg,RBC
/images/BloodImage_00205.jpg,RBC
/images/BloodImage_00205.jpg,RBC
/images/BloodImage_00205.jpg,RBC
/images/BloodImage_00205.jpg,RBC
/images/BloodImage_00205.jpg,RBC
/images/BloodImage_00205.jpg,RBC
/images/BloodImage_00205.jpg,WBC
/images/BloodImage_00396.jpg,RBC
/images/BloodImage_00396.jpg,RBC
/images/BloodImage_00396.jpg,RBC
/images/BloodImage_00396.jpg,RBC
/images/BloodImage_00396.jpg,RBC
/images/BloodImage_00396.jpg,RBC
/images/BloodImage_00396.jpg,RBC
/images/BloodImage_00396.jpg,RBC
/images/BloodImage_00396.jpg,RBC
/images/BloodImage_00396.jpg,RBC
/images/BloodImage_00396.jpg,RBC
/images/BloodImage_00396.jpg,RBC
/images/BloodImage_00396.jpg,RBC
/images/BloodImage_00396.jpg,RBC
/images/BloodImage_00396.jpg,RBC
/images/BloodImage_00396.jpg,RBC
/images/BloodImage_00396.jpg,RBC
/images/BloodImage_00396.jpg,Platelets
/images/BloodImage_00396.jpg,Platelets
/images/BloodImage_00396.jpg,WBC
/images/BloodImage_00389.jpg,RBC
/images/BloodImage_00389.jpg,RBC
/images/BloodImage_00389.jpg,RBC
/images/BloodImage_00389.jpg,RBC
/images/BloodImage_00389.jpg,RBC
/images/BloodImage_00389.jpg,WBC
/images/BloodImage_00389.jpg,Platelets
/images/BloodImage_00389.jpg,Platelets
/images/BloodImage_00013.jpg,WBC
/images/BloodImage_00013.jpg,RBC
/images/BloodImage_00013.jpg,RBC
/images/BloodImage_00013.jpg,RBC
/images/BloodImage_00013.jpg,RBC
/images/BloodImage_00013.jpg,RBC
/images/BloodImage_00013.jpg,RBC
/images/BloodImage_00013.jpg,RBC
/images/BloodImage_00013.jpg,RBC
/images/BloodImage_00013.jpg,RBC
/images/BloodImage_00013.jpg,RBC
/images/BloodImage_00013.jpg,RBC
/images/BloodImage_00013.jpg,RBC
/images/BloodImage_00013.jpg,RBC
/images/BloodImage_00013.jpg,RBC
/images/BloodImage_00350.jpg,WBC
/images/BloodImage_00388.jpg,RBC
/images/BloodImage_00388.jpg,RBC
/images/BloodImage_00388.jpg,RBC
/images/BloodImage_00388.jpg,RBC
/images/BloodImage_00388.jpg,RBC
/images/BloodImage_00388.jpg,RBC
/images/BloodImage_00388.jpg,RBC
/images/BloodImage_00388.jpg,RBC
/images/BloodImage_00388.jpg,RBC
/images/BloodImage_00388.jpg,RBC
/images/BloodImage_00388.jpg,WBC
/images/BloodImage_00140.jpg,RBC
/images/BloodImage_00140.jpg,RBC
/images/BloodImage_00140.jpg,RBC
/images/BloodImage_00140.jpg,RBC
/images/BloodImage_00140.jpg,RBC
/images/BloodImage_00140.jpg,RBC
/images/BloodImage_00140.jpg,WBC
/images/BloodImage_00140.jpg,RBC
/images/BloodImage_00140.jpg,RBC
/images/BloodImage_00204.jpg,RBC
/images/BloodImage_00204.jpg,RBC
/images/BloodImage_00204.jpg,RBC
/images/BloodImage_00204.jpg,RBC
/images/BloodImage_00204.jpg,RBC
/images/BloodImage_00204.jpg,RBC
/images/BloodImage_00204.jpg,RBC
/images/BloodImage_00204.jpg,RBC
/images/BloodImage_00204.jpg,RBC
/images/BloodImage_00204.jpg,RBC
/images/BloodImage_00204.jpg,RBC
/images/BloodImage_00204.jpg,RBC
/images/BloodImage_00204.jpg,RBC
/images/BloodImage_00204.jpg,RBC
/images/BloodImage_00204.jpg,WBC
/images/BloodImage_00204.jpg,Platelets
/images/BloodImage_00204.jpg,Platelets
/images/BloodImage_00404.jpg,RBC
/images/BloodImage_00404.jpg,RBC
/images/BloodImage_00404.jpg,RBC
/images/BloodImage_00404.jpg,RBC
/images/BloodImage_00404.jpg,RBC
/images/BloodImage_00404.jpg,RBC
/images/BloodImage_00404.jpg,RBC
/images/BloodImage_00404.jpg,RBC
/images/BloodImage_00404.jpg,RBC
/images/BloodImage_00404.jpg,RBC
/images/BloodImage_00404.jpg,RBC
/images/BloodImage_00404.jpg,RBC
/images/BloodImage_00404.jpg,RBC
/images/BloodImage_00404.jpg,WBC
/images/BloodImage_00404.jpg,Platelets
/images/BloodImage_00136.jpg,RBC
/images/BloodImage_00136.jpg,RBC
/images/BloodImage_00136.jpg,RBC
/images/BloodImage_00136.jpg,RBC
/images/BloodImage_00136.jpg,RBC
/images/BloodImage_00136.jpg,RBC
/images/BloodImage_00136.jpg,RBC
/images/BloodImage_00136.jpg,RBC
/images/BloodImage_00136.jpg,RBC
/images/BloodImage_00136.jpg,WBC
/images/BloodImage_00136.jpg,Platelets
/images/BloodImage_00136.jpg,Platelets
/images/BloodImage_00315.jpg,RBC
/images/BloodImage_00315.jpg,RBC
/images/BloodImage_00315.jpg,RBC
/images/BloodImage_00315.jpg,RBC
/images/BloodImage_00315.jpg,RBC
/images/BloodImage_00315.jpg,RBC
/images/BloodImage_00315.jpg,RBC
/images/BloodImage_00315.jpg,RBC
/images/BloodImage_00315.jpg,RBC
/images/BloodImage_00315.jpg,RBC
/images/BloodImage_00315.jpg,WBC
/images/BloodImage_00315.jpg,Platelets
/images/BloodImage_00167.jpg,RBC
/images/BloodImage_00167.jpg,RBC
/images/BloodImage_00167.jpg,RBC
/images/BloodImage_00167.jpg,RBC
/images/BloodImage_00167.jpg,RBC
/images/BloodImage_00167.jpg,RBC
/images/BloodImage_00167.jpg,RBC
/images/BloodImage_00167.jpg,RBC
/images/BloodImage_00167.jpg,RBC
/images/BloodImage_00167.jpg,RBC
/images/BloodImage_00167.jpg,RBC
/images/BloodImage_00167.jpg,RBC
/images/BloodImage_00167.jpg,RBC
/images/BloodImage_00167.jpg,RBC
/images/BloodImage_00167.jpg,WBC
/images/BloodImage_00021.jpg,WBC
/images/BloodImage_00021.jpg,Platelets
/images/BloodImage_00021.jpg,Platelets
/images/BloodImage_00021.jpg,RBC
/images/BloodImage_00021.jpg,RBC
/images/BloodImage_00021.jpg,RBC
/images/BloodImage_00021.jpg,RBC
/images/BloodImage_00021.jpg,RBC
/images/BloodImage_00021.jpg,RBC
/images/BloodImage_00021.jpg,RBC
/images/BloodImage_00021.jpg,RBC
/images/BloodImage_00021.jpg,RBC
/images/BloodImage_00021.jpg,RBC
/images/BloodImage_00021.jpg,RBC
/images/BloodImage_00021.jpg,RBC
/images/BloodImage_00021.jpg,RBC
/images/BloodImage_00021.jpg,RBC
/images/BloodImage_00021.jpg,RBC
/images/BloodImage_00021.jpg,RBC
/images/BloodImage_00113.jpg,RBC
/images/BloodImage_00113.jpg,RBC
/images/BloodImage_00113.jpg,RBC
/images/BloodImage_00113.jpg,RBC
/images/BloodImage_00113.jpg,RBC
/images/BloodImage_00113.jpg,RBC
/images/BloodImage_00113.jpg,RBC
/images/BloodImage_00113.jpg,RBC
/images/BloodImage_00113.jpg,RBC
/images/BloodImage_00113.jpg,RBC
/images/BloodImage_00113.jpg,RBC
/images/BloodImage_00113.jpg,WBC
/images/BloodImage_00113.jpg,WBC
/images/BloodImage_00010.jpg,WBC
/images/BloodImage_00010.jpg,WBC
/images/BloodImage_00010.jpg,RBC
/images/BloodImage_00010.jpg,RBC
/images/BloodImage_00010.jpg,RBC
/images/BloodImage_00010.jpg,RBC
/images/BloodImage_00010.jpg,RBC
/images/BloodImage_00010.jpg,RBC
/images/BloodImage_00010.jpg,RBC
/images/BloodImage_00010.jpg,RBC
/images/BloodImage_00010.jpg,RBC
/images/BloodImage_00010.jpg,RBC
/images/BloodImage_00010.jpg,RBC
/images/BloodImage_00010.jpg,RBC
/images/BloodImage_00010.jpg,RBC
/images/BloodImage_00010.jpg,RBC
/images/BloodImage_00010.jpg,RBC
/images/BloodImage_00010.jpg,RBC
/images/BloodImage_00003.jpg,WBC
/images/BloodImage_00003.jpg,RBC
/images/BloodImage_00003.jpg,RBC
/images/BloodImage_00003.jpg,RBC
/images/BloodImage_00003.jpg,RBC
/images/BloodImage_00003.jpg,RBC
/images/BloodImage_00003.jpg,RBC
/images/BloodImage_00003.jpg,RBC
/images/BloodImage_00003.jpg,RBC
/images/BloodImage_00003.jpg,RBC
